С,Часы звонков,1 курс,,1 курс,,,,1 курс,,1 курс,,,,1 курс,,,,,,1 курс,,,,1 курс,,,1 курс,,,,2 курс,,,,2 курс,,,,2 курс,,,,,,2 курс,,,,2 курс,,,,,2 курс,,,,3 курс,,,,,,,,3 курс,,,,,,3 курс,,,,,,3 курс,,,3 курс,,,3 курс,,3 курс,,,,4 курс,,,,,,,,,,,,,,4 курс,,,,,,4 курс,,,,,,,,,,4 курс,,,,5 курс,,6 курс
,15:10-16:45,,,,,,Ин.яз. преп. Землянухина В.А. 307П,,,Информатика асс. Бондарева Л.О. 316П,,,,Экономика и финансовая грамотность доц. Павлова Е.А. 305П,,,Ин.яз. преп. Гавриш О.А. 309П,,,,,,,Ин.яз. доц. Барабушка И.А. 308П,СПЭД и офисное программирование доц. Копытин А.В. 297,,Ин.яз. преп. Гафарова М.Х.   301П,,Ин.яз. преп. Семенов В.П. 303П,Введение в программирование асс. Дорохов Д.И. 382,Политическая наука и технологии (id=27450) доц. Сосунов Д.В. (ДО) ,,,,,,,,,,,,,,Технологии и методы программирования доц. Хлебостроев В.Г. (ДО),,,,Методы программирования доц. Михайлова Е.Е.  292,,Политическая наука и технологии (id=27450) доц. Сосунов Д.В. (ДО) ,,,Теория вероятностей (id=10412) проф. Клинских А.Ф. (ДО) ,,,,Физическая культура и спорт,,Физическая культура и спорт,,,ОС доц. Самодуров А.С.  314П,,,Физическая культура и спорт,,Физическая культура и спорт,,ТИПиС ст.преп. Ермаков М.В. 295,ТИПиС ст.преп. Ермаков М.В. 295,Физическая культура и спорт,,Физическая культура и спорт,Физическая культура и спорт,Теория информации ст.преп. Попова Е.В. 381,,Физическая культура и спорт,,,,,,Проектирование баз данных доц. Михайлюк Е.А. 290,Проектирование баз данных доц. Михайлюк Е.А.  290,,,,,Моделирование систем ст.преп. Швырева А.В. (ДО),Моделирование систем ст.преп. Швырева А.В. (ДО),НИР,,,,,,НИР,,,,,,Конструирование программного обеспечения ст.преп. Шилов С.Н. (ДО),,,,,,Основы управления информационной безопасностью (id=11957) доц. Вялых С.А.  (ДО) ,,,,,,,,,,Психология личности и ее саморазвития ст.преп. Гриднев М.С.  (ДО),,,,,,Алгоритмы кодирования и сжатия информации ст.преп. Акимов А.В. 384
,,,,Деловое общение и культура речи преп. Пархоц Э.О. 505П,,Введение в программирование асс. Дорохов Д.И. 291,,,,,,Ин.яз. преп. Семенов В.П.  303П,,,,,,,,,Ин.яз. доц. Барабушка И.А. 308П,,,,,,,,,,,,,,,,,,,,,,,,Прикладные задачи в информационной безопасности асс. Хакимов Л.Н. (ДО),,,,,Ин.яз. преп. Гафарова М.Х. 301П,,,,,,,,,,МиСПИС асс. Соколов В.А.  381,,Физическая культура и спорт,,,,,Физическая культура и спорт,,,,,,,,,ОС доц. Самодуров А.С.  295,ОС доц. Самодуров А.С.  295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Технологии искусственного интеллекта доц. Илларионов И.В. (ДО),,,,,,,,,
,16:55-18:30,,,,,,Ин.яз. преп. Землянухина В.А. 307П,,,,,Информатика асс. Бондарева Л.О. 316П,,,,,,,,,,,,СПЭД и офисное программирование доц. Копытин А.В. 381,Ин.яз. доц. Барабушка И.А. 308П,,,,,,Объектно-ориентированное программирование ст.преп. Самойлов Н.К. (ДО),,,,,,,,Объектно-ориентированное программирование (id=4115) ст.преп. Самойлов Н.К. (ДО),,,,,,Объектно-ориентированное программирование ст.преп. Самойлов Н.К. (ДО),,,,,,Объектно-ориентированное программирование ст.преп. Самойлов Н.К. (ДО),,,Объектно-ориентированное программирование ст.преп. Самойлов Н.К. (ДО),,,,,,,,,,,,,,ОС доц. Самодуров А.С. 301П,,Проектирование баз данных асс. Ушаков В.А. 295,,,,Ин.яз. преп. Гафарова М.Х. 309П,,Физическая культура и спорт,,,,,,,,,,Физическая культура и спорт,,,, ,,НИР,,,,,,,,,,Моделирование систем ст.преп. Швырева А.В. (ДО),,Ин.яз. доц. Стрельникова М.А. (ДО),,ТПО ст.преп. Кузнецова И.Ю.  (ДО),ТПО ст.преп. Кузнецова И.Ю.  (ДО),,,,,,,,,,,,,Операционные системы проф. Савинков А.Ю. (ДО),,,,,,
,,,,,,Введение в прогр. асс. Дорохов Д.И. 290,Введение в прогр. асс. Дорохов Д.И. 290,,,,,,,,,,,,,,,,,Программирование доц. Авсеева О.В.  383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ин.яз. преп. Гафарова М.Х. 309П,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ин.яз. доц. Стрельникова М.А. (ДО),,,,,,Ин.яз. доц. Вострикова И.Ю. (ДО),,,,,,,,,,,,,,,Алгоритмы кодирования и сжатия информации ст.преп. Акимов А.В. 384
,18:40-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Управление данными (id=2) доц. Толстобров А.П. (ДО),,,,,,,,Базы данных (id=2) доц. Толстобров А.П. (ДО),,,,,,Управление данными (id=2) доц. Толстобров А.П. (ДО),,,,,,,,,Базы данных (id=2) доц. Толстобров А.П. (ДО) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ТПО ст.преп. Кузнецова И.Ю.  (ДО),ТПО ст.преп. Кузнецова И.Ю.  (ДО),,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:10-21:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Основы управленческой деятельности доц. Гладких М.О. (ДО),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Четверг,8:00 - 9:35,,,,,,,,,,,,,,Ин.яз. преп. Барсукова Н.В. 309П,,,,,,,Геометрия доц. Атанов А.В. 292,,Дискретная математика проф. Лобода А.В. 479,,,Дискретная математика проф. Лобода А.В. 479,,,,,ООП асс. Борисов А.Д.  381,,,,,ДМ ст.преп. Стукалова И.В. 314П,,,,,,,,Разработка приложений на C++ асс. Пузатых М.С. 316П,Разработка приложений на C++ асс. Пузатых М.С. 316П,Управление данными ст.преп. Черницын Д.В. 295,Управление данными ст.преп. Черницын Д.В. 295,,,,,,,,,,,,,,Методы оптимизации доц. Дробышев А.А. 305П,,,,,,,,,,,,,ТИПиС ст.преп. Ермаков М.В. 297,,,,,,Уравнения математической физики проф. Ляхов Л.Н. 430,,,,,,,,,Военная подготовка,,,,,,,,,,,,,,,,,,,,,,,,,Военная подготовка,,Военная подготовка,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Политическая наука и технологии (id=27450) доц. Гончаров Л.А. 307П,,,,,,,Объектно-ориентированное программирование ст.преп. Нужных А.В. 293,,,,,,,,,Управление данными ст.преп. Черницын Д.В. 381,Ин.яз. доц. Барабушка И.А. 308П,,,,,,Ин.яз. преп. Семенов В.П. 309П,,ООП асс. Борисов А.Д.  383,,,,,,,,ТИПиС ст.преп. Ермаков М.В. 290,ТИПиС ст.преп. Ермаков М.В. 290,,,,,,,Язык программирования Java ст.преп. Гавшин А.Л. 477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:45 - 11:20,,,,,,,Теоретические основы информатики асс. Бондарева Л.О. 382,,,,,,,,,,Ин.яз. доц. Вострикова И.Ю.  233,,,,Математический анализ ст.преп. Пашкевич А.А. 292,,Дискретная математика проф. Лобода А.В.  479,,Введение в прикладную информатику доц. Громковский А.А. 314П,Дискретная математика доц. Каверина В.К. 505П,,Основы российской государственности преп. Шаповалов И.С. 477,,ООП асс. Борисов А.Д.  293,,,,Теория функций комплексного переменного доц. Попов М.И. 295,,Ин.яз. преп. Барсукова Н.В. 308П,ДМ ст.преп. Стукалова И.В. 297,,,,,,,Основы информационной безопасности  асс. Канюс А.С. 385,,Ин.яз. доц. Барабушка И.А. 309П,Разработка приложений на C++ асс. Пузатых М.С. 383,,,,,,Теория вероятностей доц. Стадная Н.П. 291,,,,,,,,ТИПиС ст.преп. Ермаков М.В. 384,Проектирование баз данных доц. Михайлюк Е.А. 301П,Методы оптимизации доц. Дробышев А.А.  305П,,,,,,,,Теория информации ст.преп. Попова Е.В. 316П,Теория информации ст.преп. Попова Е.В. 316П,Операционные системы доц. Самодуров А.С. 387,Язык программирования Java ст.преп. Гавшин А.Л. 381,Теория автоматов и формальных языков асс. Крутских В.В.  290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Программирование ст.преп. Соломатин Д.И.  384,,,,,,,,,,,Политическая наука и технологии (id=27450) доц. Гончаров Л.А. 307П,,,,,,,,,,,Управление данными ст.преп. Черницын Д.В. 293,,,,Ин.яз. преп. Семенов В.П. 308П, СиАКОД ст.преп. Коротков В.В. 314П,,,,ООП асс. Борисов А.Д.  297,,,,,Проектирование баз данных доц. Михайлюк Е.А. 301П,ТИПиС ст.преп. Ермаков М.В. 381,,,,,,,,,Информационные технологии доц. Михайлов Е.М. 316П,Информационные технологии доц. Михайлов Е.М. 316П,Язык программирования Java ст.преп. Гавшин А.Л. 303П,Операционные системы доц. Самодуров А.С. 387,Теория информации ст.преп. Попова Е.В. 383,,,,,Уравнения математической физики проф. Ляхов Л.Н. 321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30-13:05,,,,,,,Математический анализ доц. Чуракова Т.А. 292,,,Ин.яз. доц. Стрельникова М.А. 301П,Введение в программирование асс. Миронова А.С.  293,,Математический анализ ст.преп. Пашкевич А.А. 479,,,,Ин.яз. доц. Вострикова И.Ю.  309П,,Ин.яз. доц. Барабушка И.А. 308П,,,,Введение в прикладную информатику доц. Громковский А.А. 314П,,Дискретная математика проф. Лобода А.В. 297,Введение в программирование асс. Хакимов Л.Н. 295,Введение в программирование асс. Хакимов Л.Н. 295,Дискретная математика доц. Каверина В.К. 505П,,Теория функций комплексного переменного доц. Попов М.И. 477,,,,,,,,,,,,,,Технологии и методы програм. доц. Хлебостроев В.Г. 384,,Основы информационной безопасности  асс. Канюс А.С. 383,,Дифференциальные уравнения доц. Атанов А.В. 305П,,,,Структуры и алгоритмы компьютерной обработки данных  ст.преп. Коротков В.В. 381,,,Теория вероятностей доц. Стадная Н.П. 316П,,Методы оптимизации доц. Дробышев А.А. 307П,,,,ОС доц. Самодуров А.С.  387,,,,Проектирование баз данных доц. Михайлюк Е.А. 303П,, ,,,,Теория автоматов и формальных языков асс. Крутских В.В. 385,,Ин.яз. преп. Гафарова М.Х. 291,,ТИПиС ст.преп. Ермаков М.В. 290,ТИПиС ст.преп. Ермаков М.В. 290,,,,,,,,,Нейрокомпьютерный интерфейс проф. Туровский Я.А. 190А,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Введение в программирование асс. Миронова А.С. 381,,,,,,,,,Документоведение и ОСД доц. Борисова А.А. 382,,,,Дискретная математика проф. Лобода А.В. 305П,Введение в программирование асс. Хакимов Л.Н. 291,,,,,,,,,,,,,,,,,,Технологии и методы програм. доц. Хлебостроев В.Г. 314П,,,,,,Структуры и алгоритмы компьютерной обработки данных  ст.преп. Коротков В.В. 290,,Объектно-ориентированное программирование ст.преп. Нужных А.В.  297,Параллельное программирование ст.преп. Романов А.В. 385,Ин.яз. преп. Семенов В.П. 309П,,,,,,,,,ОС доц. Самодуров А.С. 295,ОС доц. Самодуров А.С. 295,,,,,,,,,,,,ПиАПС асс. Соколов В.А. 293,ТИПиС ст.преп. Ермаков М.В. 303П,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:25-15:00,,,,,,,Физическая культура и спорт,,Физическая культура и спорт,Введение в программирование ст.преп. Соломатин Д.И. 293,Математический анализ ст.преп. Пашкевич А.А. 305П,,Основы российской государственности преп. Шаповалов И.С. 292,,Физическая культура и спорт,,,Ин.яз. доц. Вострикова И.Ю. 309П,,СПЭД доц. Копытин А.В. 301П,Физическая культура и спорт,Физическая культура и спорт,Физическая культура и спорт,,Физическая культура и спорт,Физическая культура и спорт,Физическая культура и спорт,Физическая культура и спорт,,,,Теория функций комплексного переменного доц. Попов М.И. 477,,,,,,,,,,,,Дифференциальные уравнения доц. Некрасова Н.Н. 479,,,Ин.яз. доц. Барабушка И.А. 308П,,ООП доц. Вахтин А.А. 384,Структуры и алгоритмы компьютерной обработки данных ст.преп. Коротков В.В. 505П,,,Компьютерная геометрия и геометрическое моделирование доц. Хлебостроев В.Г. 383,,Параллельное программирование ст.преп. Романов А.В. 385,,Электродинамика ст.преп. Некипелов Е.А. 291,,ТИПиС ст.преп. Ермаков М.В. 295,ТИПиС ст.преп. Ермаков М.В. 295,,,Введение в системы искусственного интеллекта доц. Гаршина В.В.  316П,Введение в системы искусственного интеллекта доц. Гаршина В.В.  316П,Операционные системы доц. Самодуров А.С. 387,Проектирование баз данных доц. Михайлюк Е.А. 297,,,,,Ин.яз. доц. Стрельникова М.А. 303П,,,,ПиАПС асс. Соколов В.А. 381,Теория информации ст.преп. Попова Е.В. 382,Электроника и схемотехника асс. Медведев Н.А. 307П,,,Теория вероятностей и математическая статистика ст.преп. Голованов Д.Ю. 319,,,Программная инженерия доц. Михайлов Е.М. 290,Программная инженерия доц. Михайлов Е.М. 290,Информационные системы и технологии в медицине проф. Туровский Я.А. 190А,,Линейная алгебра в квантовых вычислениях проф. Клинских А.Ф. 314П,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,СПЭД доц. Копытина Е.А. 314П,,,Основы российской государственности преп. Шаповалов И.С. 290,,,,Введение в программирование ст.преп. Нужных А.В. 295,,Документоведение доц. Борисова А.А. 301П,Физическая культура и спорт,,,,,,,Ин.яз. преп. Гафарова М.Х.  309П,,,Дискретная математика проф. Кургалин С.Д. 477,,,,Дискретная математика проф. Кургалин С.Д. 477,,,,,,,,,,Электричество и магнетизм доц. Чуракова Т.А.  479,,,,Объектно-ориентированное программирование доц. Вахтин А.А. 292,,,,,Параллельное программирование ст.преп. Романов А.В. 316П,,Компьютерная геометрия и геометрическое моделирование доц. Хлебостроев В.Г. 383,,ТИПиС ст.преп. Ермаков М.В. 297,Проектирование баз данных доц. Михайлюк Е.А. 381,Теория информации ст.преп. Попова Е.В. 291,,,,МиСПИС асс. Соколов В.А. 387,,,,,,,,,,,,,,,,Ин.яз. доц. Барабушка И.А. 308П,,,,,,,,ММКЗ асс. Бородин А.В. 384,Линейная алгебра в квантовых вычислениях проф. Клинских А.Ф. 382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Интеллектуальные системы поддержки принятия решений доц. Гаршина В.В. 293
,15:10-16:45,Физическая культура и спорт,,,,,,Ин.яз. преп. Землянухина В.А.  303П,СПЭД доц. Копытин А.В.  297,Математический анализ ст.преп. Пашкевич А.А. 505П,,Физическая культура и спорт,СПЭД доц. Копытина Е.А. 301П,Физическая культура и спорт,Физическая культура и спорт,Введение в программирование доц. Авсеева О.В. 291,,Основы российской государственности преп. Шаповалов И.С. 305П,,Информатика доц. Самодуров А.С.  316П,,,Ин.яз. преп. Гафарова М.Х. 309П,,,,,,,,,,Дифференциальные уравнения доц. Некрасова Н.Н. 292,,,,,,,,Культурология доц. Якушкина Е.И. (ДО),,,,,,,,Теория вероятностей и математическая статистика проф. Семенов М.Е. 479,,СиАКОД  ст.преп. Коротков В.В. 385,,Компьютерная геометрия и графика асс. Пауков Н.В. 314П,Компьютерная геометрия и геометрическое моделирование доц. Хлебостроев В.Г. 477,,,,,,Теория информации ст.преп. Попова Е.В. 295,,,,Введение в системы искусственного интеллекта доц. Гаршина В.В. 290,,Проектирование баз данных доц. Михайлюк Е.А. 383,,,,,,,,,,,,Ин.яз. доц. Вострикова И.Ю. 308П,,ТИПиС ст.преп. Ермаков М.В. 382,,,,,Проектирование информационных систем асс. Соколов В.А. 293,,Информационные системы и технологии в медицине проф. Туровский Я.А. 190А,Линейная алгебра в квантовых вычислениях проф. Клинских А.Ф. 307П,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Ин.яз. преп. Землянухина В.А.  301П,,,,,СПЭД доц. Копытина Е.А. 384,,Введение в программирование доц. Авсеева О.В. 290,Введение в программирование доц. Авсеева О.В. 290,,,СПЭД доц. Копытин А.В. 314П,Документоведение доц. Борисова А.А. 383,,,,,,,Физическая культура и спорт,,,,,,,,,,,Культурология доц. Якушкина Е.И. (ДО),,,,,,,,,,,,Ин.яз. преп. Семенов В.П. 308П, СиАКОД  ст.преп. Коротков В.В. 303П,,,,Параллельное программирование ст.преп. Романов А.В. 291,,МиСПИС асс. Соколов В.А. 316П,МиСПИС асс. Соколов В.А. 316П,Электродинамика ст.преп. Некипелов Е.А. 477,,,,,,,,Проектирование баз данных асс. Шишко Ю.В. 297,Разработка мобильных приложений асс. Ушаков В.А. 381,,ОС доц. Самодуров А.С.  387,,,,,,,,,,,,,Проектирование баз данных доц. Михайлюк Е.А. 385,,Информационные системы и технологии в медицине проф. Туровский Я.А. 190А,ММКЗ асс. Бородин А.В. 382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Интеллектуальные системы поддержки принятия решений доц. Гаршина В.В. 293
,16:55-18:30,,,,,,,,Ин.яз. преп. Землянухина В.А.  309П,Введение в программирование ст.преп. Соломатин Д.И. 297,Физическая культура и спорт,СПЭД доц. Копытина Е.А. 314П,Физическая культура и спорт,,,Математический анализ ст.преп. Пашкевич А.А. 305П,,Физическая культура и спорт,,Физическая культура и спорт,,Ин.яз. преп. Гафарова М.Х. 308П,,,,,,,,,,,,,,,,,Психология личности и ее саморазвития  Кожевникова Е.В. (ДО),,,,Культурология доц. Якушкина Е.И. (ДО),,,,,,,,СиАКОД  ст.преп. Коротков В.В. 290,,ТВиМС ст.преп. Залыгаева М.Е. 383,,,,,,,,,,,,,Электродинамика ст.преп. Некипелов Е.А. 505П,,Разработка мобильных приложений асс. Ушаков В.А. 292,,МиСПИС  асс. Соколов В.А. 301П,Системы информационной поддержки ЖЦ проф. Чижов М.И. 293,,,,,,,,,Электроника и схемотехника асс. Медведев Н.А. 307П,,,,Проектирование информационных систем асс. Соколов В.А. 301П,Язык программирования Java асс. Яровитчук П.О. 381,ММКЗ асс. Бородин А.В. 303П,Нейрокомпьютерный интерфейс проф. Туровский Я.А. 190А,Линейная алгебра в квантовых вычислениях проф. Клинских А.Ф. 291,,,,,,,,,,,,,,,,,,,,,,,,,,,Инсталляция и настройка ПО Русанов 124,Инсталляция и настройка ПО Русанов 124,,,,,,,,,,
,,,, ,,,,,,СПЭД доц. Копытина Е.А. 314П,,,,Физическая культура и спорт,,,,,,Физическая культура и спорт,,,,,,,,,,,,,,,,,,,Культурология доц. Якушкина Е.И. (ДО),,,,Психология личности и ее саморазвития  Кожевникова Е.В. (ДО),,,,,,,, СиАКОД  ст.преп. Коротков В.В. 303П,,,,,,,,,,,,,,,,,Разработка мобильных приложений асс. Ушаков В.А. 381,Проектирование баз данных асс. Шишко Ю.В. 297,ОС доц. Самодуров А.С.  387,МиСПИС  асс. Соколов В.А. 301П,,,,,,,,,,,,,Язык программирования Java асс. Яровитчук П.О. 291,,Нейрокомпьютерный интерфейс проф. Туровский Я.А. 190А,,Математические методы компьютерного зрения асс. Бородин А.В. 385,,,,,,,,,,,,,,,,,,,,,,,,,,Инсталляция и настройка ПО Русанов 124,,,,,,,,,,,,Интеллектуальные системы поддержки принятия решений доц. Гаршина В.В. 293
,18:40-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Психология личности и ее саморазвития  Кожевникова Е.В. (ДО),,,,,,,,,,,,Теория вероятностей и математическая статистика ст.преп. Залыгаева М.Е. 292,,,,,,,,,,,,,,,Основы компьютерной бухгалтерии ст.преп. Бебнева С.В. 290,Основы компьютерной бухгалтерии ст.преп. Бебнева С.В. 290,Электродинамика ст.преп. Некипелов Е.А. 505П,,Системы информационной поддержки ЖЦ проф. Чижов М.И. 382,Проектирование баз данных асс. Ушаков В.А. 293,,,,,,,,,,,,,Язык программирования Java асс. Яровитчук П.О. 291,,Математические методы компьютерного зрения асс. Бородин А.В. 383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Теоретико-числовые методы в криптографии Русанов 214,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Проектирование баз данных асс. Шишко Ю.В. 385,,Проектирование баз данных асс. Ушаков В.А. 293,,,,,,,,,,Информационные технологии асс. Борисенков В.Э. 301П,,,,Язык программирования Java асс. Яровитчук П.О. 381,,,,,ММКЗ асс. Бородин А.В. 297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:10-21:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Пятница,8:00 - 9:35,Введение в программирование (id=10570) ст.преп. Соломатин Д.И. (ДО) ,,,,,,,,Введение в программирование (id=10570) ст.преп. Соломатин Д.И. (ДО) ,,,,,,,,Введение в программирование (id=10570) ст.преп. Соломатин Д.И. (ДО) ,,,,Введение в программирование (id=10570) ст.преп. Соломатин Д.И. (ДО),,Программирование (id=10570) ст.преп. Соломатин Д.И. (ДО) ,,,Введение в программирование (id=10570) ст.преп. Соломатин Д.И. (ДО) ,,,,,,,,,,Основы Python ст. преп. Чекмарев А.И. 295,Основы Python ст. преп. Чекмарев А.И. 295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Теория информации ст.преп. Попова Е.В. (ДО),Теория информации ст.преп. Попова Е.В. (ДО),Теория информации ст.преп. Попова Е.В. (ДО),,,Алгоритмы цифровой обработки сигналов доц. Михин Е.А. 301П,Ин.яз. преп. Гафарова М.Х. 308П,,Численные методы асс. Бородин А.В. 314П,,,Администрирование ИС доц. Маковий К.А. 383,,,,,,,,,,,,,,,,,,,,,,Экономика и финансовая грамотность доц. Дайнеко В.Г. (ДО),,,,,,,,Методы оптимизации доц. Атанов А.В. 477,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Основы Python ст. преп. Чекмарев А.И. 316П,Основы Python ст. преп. Чекмарев А.И. 316П,,,Ин.яз.  преп. Гавриш О.А. 309П,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ин.яз. доц. Вострикова И.Ю. (ДО),,,,,,,Численные методы асс. Бородин А.В. 314П,,Ин.яз. преп. Гафарова М.Х. 308П,Алгоритмы цифровой обработки сигналов доц. Михин Е.А. 301П,,,,,,,,,,,,,Администрирование ИС доц. Маковий К.А. 385,,Технологии искусственного интеллекта доц. Илларионов И.В. 293,ТОИ асс. Бережнов Н.И. 384,,,,,,,,,,,,,,,Математическое моделирование ст.преп. Залыгаева М.Е.  290,Математическое моделирование ст.преп. Залыгаева М.Е.  290,,,,,
,9:45 - 11:20,Деловое общение и культура речи преп. Пархоц Э.О. (ДО),,,,Основы российской государственности (id=27363) преп. Шаповалов И.С. (ДО) ,,История России доц. Лавлинский С.А. (ДО),,Введение в программную инженерию проф. Чижов М.И. (ДО),,,,,,,,Документоведение (id=5490) доц. Борисова А.А. (ДО) ,,,,Документоведение и оформление служебной документации (id=5490) доц. Борисова А.А. (ДО) ,,,,,,,,,Дифференциальные уравнения доц. Каверина В.К. 477,,,,,,,,Теория вероятностей ст.преп. Попова А.Е. 479,,,,,,,,Технологии и методы програм. доц. Хлебостроев В.Г. 382,,,,,,,Базы данных асс. Черницын Д.В. 316П,,Дифференциальные уравнения доц. Атанов А.В. 305П,,,,,,,,,,,,,,,,Физика (id=6863) доц. Крыловецкая Т.А. (ДО),,,,,,Электроника и схемотехника (id=15634) ст.преп. Попова Е.В. (ДО),,,Электроника и схемотехника (id=15634) ст.преп. Попова Е.В. (ДО),,,Физика (id=6863) доц. Крыловецкая Т.А. (ДО),,,Алгоритмы цифровой обработки сигналов доц. Михин Е.А. 381,Численные методы асс. Бородин А.В. 297,Ин.яз. преп. Гафарова М.Х. 308П,Интеграция механизмов защиты в жизненный цикл ИС ст.преп. Ермаков М.В. 505П,,Технологии искусственного интеллекта  доц. Илларионов И.В. 290,Технологии искусственного интеллекта  доц. Илларионов И.В. 290,,,,,Администрирование ИС доц. Маковий К.А. 291,,,,,,Управление проектами ст.преп. Коротков В.В.  295,Управление проектами ст.преп. Коротков В.В.  295,,,Ин.яз. преп. Гавриш О.А. 309П,,,,,,Экономика и финансовая грамотность доц. Дайнеко В.Г. (ДО),,,,,,Квантовые вычисления проф. Клинских А.Ф. 292,,,,,,
,,Системы подготовки электронных документов (id=5217) доц. Копытина Е.А. (ДО),,,,,,,,Системы подготовки электронных документов (id=5217) доц. Копытина Е.А. (ДО) ,,,,,,,,Системы подготовки электронных документов (id=5217) доц. Копытина Е.А. (ДО) ,,,,Системы подготовки электронных документов (id=5217) доц. Копытина Е.А. (ДО),,Системы подготовки электронных документов и офисное программирование (id=5217) доц. Копытина Е.А. (ДО) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Базы данных асс. Черницын Д.В. 316П,Базы данных асс. Черницын Д.В. 316П,,,,,Введение в интернет вещей ст.преп. Максимов А.В. (ДО),,,,,,,,,,,,,,,,,,,,,,,,,,Ин.яз. преп. Гафарова М.Х. 308П,Численные методы асс. Бородин А.В. 297,Алгоритмы цифровой обработки сигналов доц. Михин Е.А. 381,,,,,,,,,,ТОИ ст.преп. Акимов А.В. 295,ТОИ ст.преп. Акимов А.В. 295,,,Администрирование ИС доц. Маковий К.А. 290,Администрирование ИС доц. Маковий К.А. 290,ТОИ асс. Бережнов Н.И. 385,,Технологии искусственного интеллекта доц. Илларионов И.В. 383,,,,,,,,Системы управления базами данных доц. Ляликова В.Г. (ДО),Системы управления базами данных доц. Ляликова В.Г. (ДО),,Компьютерное моделирование ст.преп. Швырева А.В. 293,,,Математическое моделирование ст.преп. Залыгаева М.Е. 291,,Математическое моделирование доц. Попов М.И. 314П,Квантовые вычисления проф. Клинских А.Ф. 301П,,,
